"","logFC","logCPM","PValue","FDR"
"gene:MD02G1098700",1.78244595581845,3.22208709854976,8.33683721396737e-53,6.61989056762802e-52
"gene:MD15G1142700",2.14273692637351,3.06513991543697,8.50012531126238e-53,6.74853393107465e-52
"gene:MD10G1196800",3.49038359997604,1.89629345562886,8.89442808392689e-53,7.06052124585172e-52
"gene:MD08G1117700",1.05785376784495,4.54902464890191,9.40319688681891e-53,7.46326571870152e-52
"gene:MD14G1081100",1.94080184277409,3.0390670035988,9.52689590003848e-53,7.56030720228603e-52
"gene:MD05G1146000",-0.678279328876481,5.74323015381839,9.55735893026983e-53,7.58334086567415e-52
"gene:MD15G1060400",2.34194325688662,2.60786120985998,1.03080027438512e-52,8.17771318762722e-52
"gene:MD06G1237600",1.78663259847675,3.35660226906815,1.05267588875227e-52,8.35000436888007e-52
"gene:MD13G1083400",2.02329517021744,2.9226759922612,1.0566309448415e-52,8.38011618975725e-52
"gene:MD17G1117500",-1.31420482439043,3.97060662779957,1.10689865635287e-52,8.7774683558422e-52
"gene:MD11G1148900",-1.28817985557146,4.02254022507902,1.12475090886149e-52,8.91769207520499e-52
"gene:MD16G1225900",1.01872892987094,4.64578605730782,1.18818201785917e-52,9.41919552140547e-52
"gene:MD07G1143200",-0.505541012587486,6.59227719413929,1.27589190771776e-52,1.01129869409291e-51
"gene:MD16G1285500",2.76368496430113,2.28075078973295,1.27977785896004e-52,1.01422635701595e-51
"gene:MD12G1051100",2.54066912294505,2.95789327454372,1.45100445063294e-52,1.14975098754255e-51
"gene:MD16G1154600",-0.785342347502214,5.32054431929639,1.46338320333838e-52,1.1593855119013e-51
"gene:MD10G1247500",3.75489542112331,2.13245139758422,1.47429943703813e-52,1.16785861533235e-51
"gene:MD03G1054900",-0.759538419088375,5.41523195339308,1.49347512042414e-52,1.18287087139645e-51
"gene:MD15G1170900",4.14122799660204,2.06944168814781,1.49738137875091e-52,1.18570522753805e-51
"gene:MD08G1208000",-0.592931496725715,6.12241625743962,1.49750336941486e-52,1.18570522753805e-51
"gene:MD09G1165100",1.0996547717512,4.44282063275923,1.51459887984849e-52,1.19906123569632e-51
"gene:MD02G1230100",-0.964276289776914,4.79087939703748,1.52364367244026e-52,1.20604068630004e-51
"gene:MD06G1085400",-0.69873886693878,5.65262998380695,1.53240281566982e-52,1.21279197030675e-51
"gene:MD16G1175500",2.58564678971167,2.46502659133917,1.57788159624927e-52,1.24859794850387e-51
"gene:MD12G1143000",2.56169998038368,2.42195797030572,1.6355004939953e-52,1.2939983731444e-51
"gene:MD03G1085100",-0.525696093807763,6.53997632712252,1.6372379227003e-52,1.29517872028104e-51
"gene:MD17G1013900",-1.8846259105983,3.08227450363395,1.64154493442727e-52,1.29839114257092e-51
"gene:MD14G1002200",1.46067494129148,3.69810184393707,1.68781888656535e-52,1.33479166136367e-51
"gene:MD09G1146100",3.7365356345507,2.11591622911456,1.7277156250368e-52,1.36613867736231e-51
"gene:MD15G1061500",-0.959256649809088,4.84768842480682,1.76037150980963e-52,1.39175166839859e-51
"gene:MD11G1056600",2.82057665224665,2.23936685310421,1.80452184438275e-52,1.42644314440334e-51
"gene:MD07G1132500",1.53705418385264,3.57042360305741,1.80802067617499e-52,1.42899473223656e-51
"gene:MD09G1176400",-0.739340085852471,5.94743979986478,1.81304623296512e-52,1.43275204334453e-51
"gene:MD08G1128400",0.967364571512406,4.78237271427365,1.82501542383491e-52,1.44199458379741e-51
"gene:MD02G1248200",-2.10161694468461,2.83952399421352,1.8613280836551e-52,1.47046591462034e-51
"gene:MD07G1063600",3.24583937481995,1.99905293187284,1.88661958135714e-52,1.49022320413893e-51
"gene:MD15G1302500",0.830511040711644,5.15992563185896,1.91499004584193e-52,1.51240625947513e-51
"gene:MD14G1245900",1.16355679381571,4.28814497114042,2.04229391718958e-52,1.61270584648144e-51
"gene:MD05G1358200",-0.551842829593542,6.34336731504366,2.05280108780146e-52,1.62076021215175e-51
"gene:MD17G1114400",1.56489695547626,3.5241795798412,2.13161820853246e-52,1.68273725394717e-51
"gene:MD14G1138200",-0.544433907313732,6.38363974337572,2.19804662222725e-52,1.73491734365291e-51
"gene:MD05G1318900",3.49133362833713,2.06514186790246,2.2827482093e-52,1.80150266806362e-51
"gene:MD10G1054500",-0.511051311347027,6.55058862749314,2.32141917874538e-52,1.83174699141547e-51
"gene:MD12G1020600",0.976794020881041,4.75326649777246,2.33834310737184e-52,1.84482503853251e-51
"gene:MD05G1036200",-0.73272346081315,5.51200595622273,2.33905838445036e-52,1.84511334511362e-51
"gene:MD16G1181700",-0.757473460027826,5.41734155594675,2.37210060968827e-52,1.87089813452324e-51
"gene:MD01G1115000",1.04798659840576,4.56129014813573,2.37959188949027e-52,1.87652595459938e-51
"gene:MD08G1185500",1.06641375915837,4.51868421735393,2.40258264422546e-52,1.89437301897287e-51
"gene:MD05G1325800",-0.617327200140267,6.43724284950369,2.44279599198285e-52,1.92579227822373e-51
"gene:MD11G1056300",0.91695583292227,4.92267136311735,2.56691031556126e-52,2.02333607761196e-51
"gene:MD13G1141300",0.963786086655022,4.88107805442335,2.60396854512341e-52,2.05224006333464e-51
"gene:MD10G1166100",0.955825194641172,4.82432374055217,2.6735496183433e-52,2.10676349052808e-51
"gene:MD06G1204100",1.2322464563079,4.13347512735805,2.68199826981088e-52,2.11310532937102e-51
"gene:MD11G1292300",2.6985436609564,2.36362470390462,2.97341928945268e-52,2.34236156452612e-51
"gene:MD10G1006400",2.50108916482035,2.46175897584102,3.01110287745368e-52,2.37169320280443e-51
"gene:MD14G1145600",-7.10889959532173,1.33534214881988,3.0660830946223e-52,2.41463772574996e-51
"gene:MD07G1034600",2.01069179515215,2.96021166589933,3.12605259604318e-52,2.46149805864308e-51
"gene:MD02G1033800",-1.05110958401951,4.55134925297392,3.15879762529621e-52,2.48691066660319e-51
"gene:MD17G1269300",-1.20139376138041,4.19382028438478,3.20612457651372e-52,2.52379427298374e-51
"gene:MD01G1122100",1.61329900503957,3.44365108015739,3.48990880274776e-52,2.74677331988836e-51
"gene:MD08G1154200",-0.875912379140971,5.10497506524462,3.4966876664612e-52,2.75169806351582e-51
"gene:MD13G1155100",-0.805433941966123,5.65406458805077,3.578654982726e-52,2.81578162679325e-51
"gene:MD08G1076400",1.97546686163912,2.96714210100002,3.65075879465625e-52,2.87208636021726e-51
"gene:MD17G1178700",0.782816762796282,5.31871746906776,3.96863181024105e-52,3.12169441169162e-51
"gene:MD07G1173100",-1.57516992902113,3.59897499334967,4.00607326147319e-52,3.15067566184547e-51
"gene:MD03G1039200",1.40896768877084,3.78564615267842,4.01113401739751e-52,3.1541854661035e-51
"gene:MD04G1150800",2.92475616495567,2.1649645975713,4.01594947495731e-52,3.15750136044609e-51
"gene:MD03G1204200",-1.57006150359661,3.51002406493092,4.07253103506584e-52,3.20151079624992e-51
"gene:MD15G1107400",2.87828335063651,2.19282441043252,4.1968832903556e-52,3.29877528489783e-51
"gene:MD07G1159800",-1.56182386480506,3.52262390157933,4.22160728121454e-52,3.31771404587298e-51
"gene:MD14G1180500",0.760688669304791,5.4160533006095,4.43792165828054e-52,3.48719347704669e-51
"gene:MD07G1212700",-0.802997785387856,5.24319287015095,4.62534198116592e-52,3.6339216658524e-51
"gene:MD08G1211100",-3.17872946182958,2.02585952653401,4.63945366577697e-52,3.64446568046981e-51
"gene:MD04G1211700",6.45167406909428,1.47154120699202,4.70588563964365e-52,3.69609999285846e-51
"gene:MD03G1263900",1.19245836897928,4.21530936906642,4.84522522636399e-52,3.80497355067991e-51
"gene:MD15G1237400",-1.00868845746368,4.66440115613271,4.92649728151235e-52,3.86822082960016e-51
"gene:MD04G1207700",2.76368506238951,2.28075069920195,5.12818002921962e-52,4.02598009706865e-51
"gene:MD13G1056200",3.52288386587235,1.92505236379683,5.49396652734112e-52,4.31250615595323e-51
"gene:MD06G1031200",3.4738561726225,1.88169607132138,5.53116556524507e-52,4.34105956959212e-51
"gene:MD16G1034100",-1.78562835819977,3.19283311472984,6.1374615571653e-52,4.81618598402701e-51
"gene:MD01G1110900",0.628973287336913,5.93685809986354,6.23866376056817e-52,4.89487303475344e-51
"gene:MD08G1108700",1.44457221062889,3.71741160739143,6.3227567309359e-52,4.96011472179518e-51
"gene:MD08G1216600",1.02024297070802,4.62036659608565,7.15456144677274e-52,5.61181923355504e-51
"gene:MD03G1086100",0.876079564077403,5.20312660662076,7.28438507693937e-52,5.71279930621352e-51
"gene:MD03G1073400",-2.8810781990837,2.18888431078817,7.40074493397091e-52,5.80319192034731e-51
"gene:MD09G1007300",0.808373149525707,5.21966576824965,7.45885702646158e-52,5.84789026954973e-51
"gene:MD17G1261900",5.79905800112281,1.34246156222265,7.55818039204521e-52,5.9248809758748e-51
"gene:MD09G1017000",-0.753393674499143,5.41818491862233,7.63277994227825e-52,5.98247060388909e-51
"gene:MD12G1074000",2.10664813292008,2.80898064453331,7.87517484614358e-52,6.17153932482108e-51
"gene:MD17G1164500",-1.24107661854212,4.09604192965967,7.92611010794717e-52,6.21053295503256e-51
"gene:MD01G1072300",1.13189378439676,4.34511863880952,8.03063891466169e-52,6.29150218357356e-51
"gene:MD03G1297300",1.49708373394539,3.63857161816167,8.10559329709101e-52,6.34928109433948e-51
"gene:MD11G1178600",2.64239549365938,2.34246022639012,8.36298368443542e-52,6.54992756906458e-51
"gene:MD14G1149200",-1.47569082346668,3.65584450308796,8.52930848576035e-52,6.6792020615811e-51
"gene:MD11G1048400",2.44149839549219,2.49730306694294,8.5896578875765e-52,6.72546239086509e-51
"gene:MD10G1007100",-0.980793592922098,4.72494227744155,8.65328572716507e-52,6.77427553119212e-51
"gene:MD10G1271700",-3.69551032595693,1.81155731305429,8.71250843275588e-52,6.81962610940899e-51
"gene:MD02G1105900",1.75650908558188,3.22786963740262,8.98439841754358e-52,7.03140164623336e-51
"gene:MD11G1222300",1.5138093085974,3.58851422196661,9.03104924213539e-52,7.0668630278852e-51
"gene:MD05G1023600",1.50498546158289,3.6443479998304,9.04983554083097e-52,7.08051292477327e-51
"gene:MD03G1082800",-0.70643685540213,5.59898087812172,9.33070029608104e-52,7.29917627285094e-51
"gene:MD14G1151700",1.16829291711093,4.26114332108336,9.59272606858994e-52,7.50303967942313e-51
"gene:MD08G1207000",-0.503881079854899,6.58497448606829,9.71645168455023e-52,7.59868591777675e-51
"gene:MD12G1125100",3.1023891229689,2.05216414833977,1.0646411039005e-51,8.32472000901648e-51
"gene:MD06G1195600",5.5137119081854,1.43201302137238,1.06828397387429e-51,8.35196636022885e-51
"gene:MD17G1012300",1.18603736517085,4.21724855334635,1.07755514390518e-51,8.42320080698131e-51
"gene:MD01G1145600",-0.701284001050371,5.6200210074282,1.17653186208039e-51,9.19553451955869e-51
"gene:MD09G1068400",2.23892450274263,2.80124477895028,1.17742963858776e-51,9.20118781578856e-51
"gene:MD16G1215200",-7.1088795781422,1.33534196705624,1.17842728395058e-51,9.20761976042039e-51
"gene:MD12G1116000",0.75734203255312,5.39907058151289,1.18698585816562e-51,9.27311822626472e-51
"gene:MD15G1196700",-0.808947280811823,5.20998111318347,1.24300799052981e-51,9.70934307294617e-51
"gene:MD03G1159400",-0.905446001945206,4.9660043887875,1.24361878580061e-51,9.71267560816081e-51
"gene:MD08G1131000",1.88351695388281,3.19282255317177,1.27498958174619e-51,9.9562075112342e-51
"gene:MD06G1032200",2.09598761395588,2.81411467462343,1.28600653956063e-51,1.00407506888182e-50
"gene:MD08G1186900",-0.392927272987816,7.28471017646472,1.38701420255437e-51,1.08277850883541e-50
"gene:MD15G1202400",2.59012577003916,2.37409176632442,1.46080775878666e-51,1.14021698987964e-50
"gene:MD04G1173700",1.90520919463389,3.0324743048064,1.47659811000498e-51,1.15237142527038e-50
"gene:MD15G1419700",2.03270383428174,3.2336282679612,1.48743223910261e-51,1.16065488567112e-50
"gene:MD09G1139600",4.00436359835777,1.77515710783946,1.52921664969878e-51,1.19308306688999e-50
"gene:MD07G1297400",2.29136771897133,2.6196384862304,1.66655757743514e-51,1.30004308817493e-50
"gene:MD04G1176700",1.25206935377414,4.06943837710471,1.70466346681816e-51,1.32957195953056e-50
"gene:MD10G1230000",2.01474981371503,3.09708284871795,1.73359975480965e-51,1.35194121940582e-50
"gene:MD10G1174800",1.55628043898896,3.51159314947471,1.80508588513599e-51,1.40748129313952e-50
"gene:MD15G1038500",2.41148036713857,2.51317440047144,1.82015041897293e-51,1.419017786357e-50
"gene:MD02G1179400",-3.10477153017418,2.04781886278264,1.91028649993051e-51,1.48906917370433e-50
"gene:MD00G1203000",-0.181882021194362,9.50621510788989,1.92697853755902e-51,1.50185865301316e-50
"gene:MD10G1180400",0.822337083639193,5.15891741835091,1.9896042307342e-51,1.55043907702649e-50
"gene:MD14G1199600",1.05266453984354,4.5312088723391,2.10570306986016e-51,1.64066901473622e-50
"gene:MD17G1097000",1.1970642560507,4.1829323351457,2.20738124751913e-51,1.71963802622461e-50
"gene:MD05G1314800",2.78012036983942,2.23554522741379,2.21093583586804e-51,1.72215281228055e-50
"gene:MD02G1178000",2.32004928557936,2.59001329179757,2.24817307050028e-51,1.75089923082184e-50
"gene:MD13G1150900",-0.54824215554292,7.02103174078694,2.36398337956143e-51,1.84082160669496e-50
"gene:MD11G1193000",1.01225596820217,4.63929256319828,2.41094195225664e-51,1.87711085774974e-50
"gene:MD07G1288200",2.89881543094065,2.17697050319749,2.45086299589315e-51,1.90791092644134e-50
"gene:MD13G1080600",1.52446977032679,3.60785921817887,2.55912856395387e-51,1.99189786882366e-50
"gene:MD09G1056200",1.01703710738363,4.61154745763985,2.64392342676577e-51,2.05759429616428e-50
"gene:MD05G1016700",2.12633223970511,2.78303216099708,2.74039433852442e-51,2.13235671006369e-50
"gene:MD02G1129700",1.67572319075384,3.326378670335,2.75996458246029e-51,2.14726791626402e-50
"gene:MD10G1163800",1.45108125133192,3.69114221644506,2.81712651401453e-51,2.191416953918e-50
"gene:MD03G1231400",-0.912747708403584,4.90475357547325,2.91257056368541e-51,2.26532788820723e-50
"gene:MD01G1124000",2.74573568951297,2.45520110080877,3.0774146225071e-51,2.39318673850851e-50
"gene:MD09G1270000",1.81726199276397,3.13245024055905,3.16259363581955e-51,2.45906458715552e-50
"gene:MD02G1007300",-1.04420860772147,4.5467300987084,3.21985214447588e-51,2.50321671509143e-50
"gene:MD13G1034900",-0.419967636017521,7.09658055737299,3.45401191335591e-51,2.68486429362276e-50
"gene:MD16G1118500",-0.805321349329706,5.51713142796379,3.46369016456006e-51,2.69199061257091e-50
"gene:MD10G1086100",5.12729736346091,1.59001455562751,3.56168385612835e-51,2.76774374916849e-50
"gene:MD13G1203200",3.91411595403099,1.69393346823856,3.74552164591153e-51,2.91017320458191e-50
"gene:MD14G1066700",6.99165117075605,1.2317146568569,3.7627085268797e-51,2.9230963384322e-50
"gene:MD17G1099200",-0.771903254039603,5.34602431678685,3.81325339351308e-51,2.96192632146205e-50
"gene:MD14G1189300",-0.52959779267686,6.43557507161225,4.09266825864877e-51,3.1784923668001e-50
"gene:MD08G1186800",1.76349333539731,3.29917438536187,4.13543399464039e-51,3.21123269009612e-50
"gene:MD15G1294700",-0.622211825654459,5.94246354924163,4.28363266701193e-51,3.32582173547587e-50
"gene:MD01G1206700",1.28922753482464,3.98204282543731,4.47751476931107e-51,3.47584054236437e-50
"gene:MD01G1235800",3.49422898000072,1.95789557698032,4.65943576292481e-51,3.61653129613565e-50
"gene:MD13G1066000",1.05755086033658,4.5004869683108,4.69838964351109e-51,3.64622966728102e-50
"gene:MD05G1122000",1.14945822765396,4.28445074002227,4.76400579116121e-51,3.69660775977098e-50
"gene:MD13G1135500",1.1423127744068,4.29734035991972,4.77903480149404e-51,3.70772395506909e-50
"gene:MD11G1036700",2.14025065434933,2.75126526269706,5.18552095438789e-51,4.0224968474095e-50
"gene:MD02G1121800",1.81869964309697,3.12420631012642,5.30040016446225e-51,4.11100595696917e-50
"gene:MD12G1021400",3.43621575545411,1.96252705909628,5.43149642536348e-51,4.21206518115123e-50
"gene:MD10G1070600",0.570440861433064,6.18911311589802,5.48301022260145e-51,4.25138844678364e-50
"gene:MD06G1140900",2.07900270542562,2.81411473217667,5.49306090656726e-51,4.25855542074473e-50
"gene:MD16G1276300",1.28383239571557,3.9900041087758,5.61539464981199e-51,4.35275616145994e-50
"gene:MD06G1023600",0.74218294791969,5.47558829735,6.04451290037447e-51,4.68469735310287e-50
"gene:MD06G1007400",-0.467507579377269,6.77155306939404,6.05224106080461e-51,4.6899977341742e-50
"gene:MD04G1111500",-6.40921809760557,1.42532340170488,6.18224054175943e-51,4.7900330308937e-50
"gene:MD03G1154600",1.39737245630157,3.7725187848919,6.32055082376971e-51,4.89647724730373e-50
"gene:MD03G1058300",3.54640059378431,1.82178331481511,6.48027845262563e-51,5.01947959861842e-50
"gene:MD14G1003400",1.03144974865752,4.57117958664733,6.49874327425854e-51,5.03304286384243e-50
"gene:MD07G1044400",4.48434959937263,1.52887448320388,6.87396862520084e-51,5.32285977480132e-50
"gene:MD10G1034000",-0.792452442070208,5.85394024702097,6.9115175462954e-51,5.35115013078634e-50
"gene:MD02G1137200",1.86981175072626,3.05650158699783,6.94262712122999e-51,5.37444733598695e-50
"gene:MD15G1252900",2.53316113107577,2.39822344344015,7.0212231022958e-51,5.43449262750489e-50
"gene:MD02G1107900",2.29103074014317,2.60193651617023,7.18911447754755e-51,5.56362562964542e-50
"gene:MD13G1261400",1.08506972073922,4.430336882733,7.19162837361182e-51,5.5647545782374e-50
"gene:MD11G1228300",1.5052884055034,3.57647895884255,7.36845658945153e-51,5.70074474085761e-50
"gene:MD07G1283800",0.723536628026283,5.50564991533982,7.54863932479114e-51,5.83928991828703e-50
"gene:MD13G1107900",1.7854615261648,3.16295221416163,7.59013049224641e-51,5.87052459732465e-50
"gene:MD10G1316500",-1.40333822866932,3.74725533261706,8.3296031700649e-51,6.44151907320224e-50
"gene:MD08G1236500",-0.438758270176003,6.9622596071588,8.60917436781652e-51,6.6567433709575e-50
"gene:MD07G1177400",2.65780088501091,2.30283325622882,8.65192303238668e-51,6.68881666155242e-50
"gene:MD15G1286400",-0.330992549662123,7.77139343636289,8.85168145113728e-51,6.8422472726723e-50
"gene:MD14G1156200",0.965070085055753,4.89810118044812,9.17682346867093e-51,7.0925387831356e-50
"gene:MD02G1022800",1.41076633014951,3.74321098652687,9.63144334805355e-51,7.44281250724824e-50
"gene:MD16G1029400",0.720050854778296,5.54091569210357,9.72305889663407e-51,7.51250877918807e-50
"gene:MD17G1264300",1.46185545448524,3.64578886515919,9.90878312996808e-51,7.65488693507611e-50
"gene:MD05G1333900",3.1900339038517,2.12833568309775,9.94891358241023e-51,7.68476349223635e-50
"gene:MD03G1088300",-0.45448004615969,6.83859253696772,9.96908176045929e-51,7.69921424993972e-50
"gene:MD05G1041500",3.17673771926759,1.98546396187527,1.03592297385266e-50,7.99935776924788e-50
"gene:MD15G1406000",-2.16415962917268,2.7351240614085,1.04950969910761e-50,8.10308754803609e-50
"gene:MD05G1310700",1.30002213531816,3.94975098064052,1.06869492800117e-50,8.25000573736972e-50
"gene:MD02G1171800",-1.75380347733681,3.22016510251391,1.08549389313674e-50,8.37846237639763e-50
"gene:MD04G1123100",8.80011857976709,1.1609416634656,1.08637111914704e-50,8.38400632059325e-50
"gene:MD12G1211900",1.91087333284735,3.03687269912759,1.10166136181169e-50,8.50076399170599e-50
"gene:MD10G1293900",-1.06890405198455,4.46829932888813,1.1222217618531e-50,8.65814773872068e-50
"gene:MD02G1058500",1.91401733166675,2.99679534866226,1.12555161068147e-50,8.6825680121327e-50
"gene:MD13G1162200",1.43948325978068,3.68274661973313,1.13744176184587e-50,8.77300613651846e-50
"gene:MD04G1204200",2.94547658801312,2.11175291302427,1.15728538023251e-50,8.92475336143335e-50
"gene:MD03G1186700",2.27444412061464,2.75393914448383,1.16345522812876e-50,8.97102224952324e-50
"gene:MD02G1084000",1.2537989486202,4.04125594374755,1.22722562845464e-50,9.46135168401204e-50
"gene:MD15G1433600",1.46489713057503,3.6371239799554,1.30478923684592e-50,1.00578616107119e-49
"gene:MD05G1034300",3.90164525516688,1.68274983416079,1.3216133374464e-50,1.01860600657987e-49
"gene:MD00G1170800",-1.11623279299696,4.3406938126844,1.46895899322657e-50,1.13200418266749e-49
"gene:MD15G1293400",-1.09318616338291,4.39908952842394,1.53042893516741e-50,1.17920164309225e-49
"gene:MD00G1065300",0.397095840845153,7.23325450945584,1.56122092409637e-50,1.20275128188382e-49
"gene:MD16G1141800",1.41013872202919,3.73781781539918,1.61938160479578e-50,1.24737556913296e-49
"gene:MD02G1150400",3.15081114854436,2.00804174932618,1.68839245400488e-50,1.30034325958924e-49
"gene:MD02G1174900",3.31617547785206,1.91074468734583,1.72193969342125e-50,1.32598658739568e-49
"gene:MD11G1108500",-1.2490790469048,4.04017478223176,1.73011212498334e-50,1.33208530779192e-49
"gene:MD07G1175200",1.19299573942545,4.16696875450823,1.74536881774385e-50,1.34363591908668e-49
"gene:MD13G1013100",-1.54082149040077,3.51948435465931,1.77113405407417e-50,1.36327176219973e-49
"gene:MD07G1111800",2.43142190168443,2.46828714776042,1.78855968705449e-50,1.37648367802336e-49
"gene:MD08G1104100",0.59715051618561,6.49888380582381,1.80524149636769e-50,1.38911937204448e-49
"gene:MD12G1055800",1.14076081696239,4.28445083942039,1.90312634532416e-50,1.4642273753281e-49
"gene:MD09G1279000",0.631638555899448,5.88107486382755,1.96656642143893e-50,1.51281621401853e-49
"gene:MD11G1092400",1.22295970392167,4.09918567490838,2.07149889993825e-50,1.59330499462802e-49
"gene:MD15G1151400",2.66809240644232,2.28445475503275,2.11099206616922e-50,1.62344462761491e-49
"gene:MD11G1234900",1.09980807147767,4.38706533008388,2.11677990660435e-50,1.62765839122642e-49
"gene:MD12G1171800",1.09043918381087,4.40759008473178,2.12142963659422e-50,1.6309959251256e-49
"gene:MD17G1158100",1.02326901812612,4.57723165537394,2.14909282737847e-50,1.65202309880146e-49
"gene:MD00G1137300",3.01842561277296,2.06082908812918,2.32829005472349e-50,1.78951247123537e-49
"gene:MD04G1150700",1.8522038930864,3.06298553207862,2.37986216145168e-50,1.82888401948307e-49
"gene:MD00G1008100",0.794493189728457,5.22545827543161,2.41086480648241e-50,1.85243911361726e-49
"gene:MD10G1179000",-1.46284462404331,3.63568686366271,2.45551084104146e-50,1.88646900607965e-49
"gene:MD13G1078900",0.909546914742351,4.88657224838081,2.70346377527272e-50,2.07665865091259e-49
"gene:MD08G1191600",2.21379982105116,2.65726345093212,2.84404250130738e-50,2.18432569624949e-49
"gene:MD04G1052400",3.13523547288291,1.99453749082728,2.85316967204167e-50,2.19101662308022e-49
"gene:MD15G1022400",0.478621289736933,6.72831915039068,2.86766626134086e-50,2.20182830527556e-49
"gene:MD04G1130000",-0.74165349438684,5.41649758195959,2.97987618688136e-50,2.28765138242081e-49
"gene:MD05G1162400",4.76028487532995,1.45191259149494,3.00664601847341e-50,2.30786665202017e-49
"gene:MD10G1070100",1.98664365995557,2.89386936990317,3.06802417361324e-50,2.35463712078778e-49
"gene:MD02G1091800",-0.30495420633312,7.98606102937628,3.08935369173709e-50,2.37066205522925e-49
"gene:MD11G1042100",1.49528328846638,3.57496760759955,3.09659418086994e-50,2.37587247153421e-49
"gene:MD02G1212800",1.91802375506004,3.16295186438423,3.44629726482955e-50,2.64379874973637e-49
"gene:MD14G1157300",1.21193552063942,4.11591298156974,3.54690337268016e-50,2.72058218118855e-49
"gene:MD15G1004800",5.4169361210618,1.34246161801936,3.57023290448246e-50,2.73807842977039e-49
"gene:MD04G1128500",2.75735552469473,2.21628336610735,3.60094047721189e-50,2.76122712574342e-49
"gene:MD01G1068800",2.88671014398065,2.13245189227419,3.82976876870476e-50,2.93626740267856e-49
"gene:MD04G1247600",2.69869228690228,2.25455336070444,4.14328671799363e-50,3.17617855804799e-49
"gene:MD17G1118200",1.021160891839,4.56662371230945,4.15165337464386e-50,3.18212978683465e-49
"gene:MD14G1225500",-0.641496237131531,5.90656151641732,4.19401769030419e-50,3.21413378384675e-49
"gene:MD03G1288000",1.64002050745557,3.34423422781853,4.19969093558764e-50,3.2180139420867e-49
"gene:MD02G1058000",1.78604094051908,3.30829948373227,4.20990210704532e-50,3.22536965467282e-49
"gene:MD12G1072500",1.29339190448533,3.94507843359901,4.37515920036178e-50,3.35149268534903e-49
"gene:MD15G1190500",-0.773767062069185,5.33758078346221,4.58157889209916e-50,3.50910619152195e-49
"gene:MD00G1080400",3.42296289724317,2.24697960645862,4.64047439214769e-50,3.5536991420976e-49
"gene:MD07G1008500",1.70213254104338,3.25266214657999,4.9675709710311e-50,3.80363909092844e-49
"gene:MD12G1062300",-1.18918533527846,4.15590505978272,5.11235699883674e-50,3.9139326531521e-49
"gene:MD15G1178200",3.26795399485194,1.9202989100177,5.11486480315593e-50,3.91528424649125e-49
"gene:MD03G1030400",1.27784045979974,3.9740374204199,5.17936005553518e-50,3.96407819894037e-49
"gene:MD16G1060900",1.64540929633548,3.33354746168943,5.21533606393348e-50,3.99103365275559e-49
"gene:MD13G1253000",1.45539370498326,3.63567491111456,5.29417379085806e-50,4.05077643846866e-49
"gene:MD16G1043200",0.941332696617526,4.79216250587945,5.43915043316024e-50,4.16109998542652e-49
"gene:MD06G1201100",4.934060883466,1.41183520256735,5.57456330752452e-50,4.26407604644164e-49
"gene:MD02G1094200",-1.29344088895735,3.94392122746388,5.67299615084939e-50,4.33873970405957e-49
"gene:MD11G1080100",0.550708797179883,6.31056265292836,5.67767803657714e-50,4.34169084133848e-49
"gene:MD07G1179100",2.41016620251164,2.47154007463455,5.69851284630961e-50,4.35699138920288e-49
"gene:MD03G1091900",-2.47617614252822,2.47803179616977,6.01768911555514e-50,4.60036152548911e-49
"gene:MD02G1217800",1.66157095291405,3.39651129973773,6.02019073376126e-50,4.60160694912033e-49
"gene:MD14G1042600",3.7500479308178,1.71604423748728,6.16772630065436e-50,4.71315067750886e-49
"gene:MD03G1271600",3.90182523097229,1.85205060497967,6.16790845379613e-50,4.71315067750886e-49
"gene:MD02G1307200",3.34428793085076,1.88169619693155,6.25853757572152e-50,4.78171128902113e-49
"gene:MD12G1136700",-0.501915730409722,6.54384298254986,6.28380672423803e-50,4.80032228335803e-49
"gene:MD13G1242900",-1.2482582396348,4.02475618074468,6.5446217636406e-50,4.99883991942316e-49
"gene:MD02G1013500",2.7931557242806,2.18491924818519,6.65471243472041e-50,5.08219213031551e-49
"gene:MD05G1350700",1.05902541292977,4.46665361807066,6.95732463075213e-50,5.3125272672723e-49
"gene:MD13G1166300",1.15923076230237,4.22401526434876,7.10793640225547e-50,5.42674687017017e-49
"gene:MD10G1304700",1.1875882401224,4.15992893512303,7.11580595839271e-50,5.4319687661252e-49
"gene:MD12G1221600",3.42883431861206,1.84203197534809,7.13442858202584e-50,5.44473726100668e-49
"gene:MD16G1186600",1.32068069288287,3.88535603294237,7.13459722242983e-50,5.44473726100668e-49
"gene:MD03G1271200",-1.30196423461197,3.91314876177205,7.28986806232114e-50,5.56242667064351e-49
"gene:MD02G1247200",3.14221286545084,2.35308093163012,7.66301275059895e-50,5.84630342079183e-49
"gene:MD02G1236100",2.64028029985586,2.28814924691284,7.71794025744198e-50,5.88735734911408e-49
"gene:MD12G1081500",1.77987820849733,3.14064751539417,8.01135666658379e-50,6.11029590675771e-49
"gene:MD11G1205500",0.949856917315654,4.755269986753,8.16745277064317e-50,6.22845035535702e-49
"gene:MD11G1280600",0.814288269288154,5.14115330467594,8.39457908048562e-50,6.40073001711569e-49
"gene:MD14G1151100",-0.616004182281507,5.93275983010851,8.50405576958079e-50,6.48326691736716e-49
"gene:MD16G1133600",2.41949464400427,2.45848399762888,8.62264534844667e-50,6.57272638130403e-49
