"","logFC","logCPM","PValue","FDR"
"gene:MD11G1008200",-0.911059130141227,4.55517142757512,2.02881179807393e-40,1.34103976741719e-39
"gene:MD13G1210400",0.648528629682744,5.47277179751437,2.09871799771563e-40,1.38707375836491e-39
"gene:MD12G1226900",-2.91577662399211,1.8064084345914,2.10434548216454e-40,1.39061878304524e-39
"gene:MD07G1190000",-0.438752264946369,6.83192915753987,2.25882000962968e-40,1.49251348193283e-39
"gene:MD14G1150300",-1.52696517378565,3.27517577131276,2.35054235306923e-40,1.5529243923741e-39
"gene:MD14G1051600",-1.71605473959994,2.93921876499014,2.39464893233134e-40,1.58186597369849e-39
"gene:MD09G1077000",-3.34367861196017,1.57799240724099,2.40115592249094e-40,1.58596574211766e-39
"gene:MD09G1172800",-1.211496121449,3.79606326114069,2.51365452989829e-40,1.66006328025752e-39
"gene:MD03G1052500",-2.88261581410635,1.82178364788613,2.52263486416427e-40,1.66578546852245e-39
"gene:MD07G1068100",-1.57079956607988,3.13039422500959,2.60159382300015e-40,1.71770981245432e-39
"gene:MD15G1054300",-8.58685233753084,0.962528388491916,2.61895595562676e-40,1.72895676624998e-39
"gene:MD00G1115700",-0.760508475271481,5.01696937088468,2.64089372270979e-40,1.74322122439846e-39
"gene:MD15G1106100",-0.620099230846644,5.59784239711665,2.66910734792568e-40,1.76162421019833e-39
"gene:MD00G1125900",-2.43093566036453,2.19282460658585,2.69991913533481e-40,1.7817371761348e-39
"gene:MD08G1175800",-3.45038086668445,1.52887472539785,2.72106486673649e-40,1.7954670603847e-39
"gene:MD16G1116800",0.388691238077507,6.95631974844919,2.74575485421479e-40,1.81153185847063e-39
"gene:MD06G1234600",1.39257224155401,3.43034986746946,2.78400971745683e-40,1.8365410445077e-39
"gene:MD02G1145600",-3.31591712323644,1.7432145479876,2.79317769728029e-40,1.8423584908987e-39
"gene:MD11G1110600",0.756717239193941,5.05867985456509,2.8297869470954e-40,1.86627226931047e-39
"gene:MD15G1237800",-0.633500369645998,5.5559347454993,2.83050073526377e-40,1.86650961838643e-39
"gene:MD09G1193100",-1.57354629353351,3.12420688505632,2.93703170168375e-40,1.93651692684714e-39
"gene:MD05G1087400",0.676015283763227,5.3486788092626,2.98442315872657e-40,1.96751827267997e-39
"gene:MD05G1117000",-3.08496946977109,1.71054848048974,3.06648607189764e-40,2.02136660314902e-39
"gene:MD02G1264900",-4.6582328637395,1.16094179465152,3.09622119812992e-40,2.04071234954474e-39
"gene:MD02G1195400",-2.74598807462983,1.90594399707155,3.11346339139747e-40,2.05182022648625e-39
"gene:MD01G1074300",0.599072007198747,5.69255416252622,3.19242711256241e-40,2.10359568145495e-39
"gene:MD02G1189000",-3.16622486810597,1.72697394374812,3.22610330363114e-40,2.12552047891081e-39
"gene:MD07G1202800",-1.54348912822164,3.24317739555211,3.24961092466011e-40,2.14074106641892e-39
"gene:MD12G1256300",-1.64637479088318,3.01251416487354,3.33103910695294e-40,2.19410932358942e-39
"gene:MD06G1102400",-1.18313262532527,3.85204799789498,3.46659648410274e-40,2.28311395065013e-39
"gene:MD03G1229700",-1.46935941362996,3.28999173786407,3.58904292250021e-40,2.36346251436613e-39
"gene:MD15G1216600",1.75031895591342,3.22595492985045,3.61501119270665e-40,2.38026598395183e-39
"gene:MD09G1042200",-2.12502348526186,2.55364116800816,3.62962695806988e-40,2.38959125446965e-39
"gene:MD10G1121500",1.68919210115185,2.95325667771383,3.67477399326031e-40,2.41901217147456e-39
"gene:MD17G1016000",0.371083690018871,7.07989097585914,3.77658839622801e-40,2.48572380638289e-39
"gene:MD06G1231500",-1.51432068233197,3.21434181095458,3.79848401377334e-40,2.49982337622186e-39
"gene:MD11G1298700",-1.0995090822924,4.04235064496825,3.88382220913157e-40,2.55566646452661e-39
"gene:MD00G1071900",0.754969709486605,5.02973202066347,4.00599544357487e-40,2.63573110890197e-39
"gene:MD00G1123300",-2.0965791799925,2.54748914768932,4.02033428733171e-40,2.64483535796634e-39
"gene:MD15G1305200",-6.64979244900884,0.915531023892383,4.05607530448031e-40,2.66801531097027e-39
"gene:MD07G1168700",-5.45469952461899,1.02585431445005,4.06713315101769e-40,2.67495535001651e-39
"gene:MD09G1192000",1.1360034205919,3.94742923523918,4.11950675484478e-40,2.70906366280884e-39
"gene:MD02G1015000",-3.24890569574351,1.85205083925289,4.15377882015256e-40,2.73126104916676e-39
"gene:MD00G1005000",-2.15620461477087,2.38448383427576,4.28219168334228e-40,2.81534619260976e-39
"gene:MD15G1148300",-0.459333133358893,6.50980589671804,4.3474446066944e-40,2.85789076407415e-39
"gene:MD11G1221000",0.709934345693427,5.20314729885732,4.36959617343932e-40,2.87209461345169e-39
"gene:MD15G1089000",-2.28365507172902,2.26208738460899,4.50900849114396e-40,2.963359711295e-39
"gene:MD08G1218900",-0.741884656423832,5.07853238327077,4.57662657268594e-40,3.00742414739633e-39
"gene:MD02G1216100",-1.02641977320233,4.22497991288014,4.6768375994746e-40,3.07289263527955e-39
"gene:MD01G1005400",-3.58046088872219,1.64290971725479,4.71101010887437e-40,3.09495994210442e-39
"gene:MD13G1118100",-3.15301472328683,1.66011906596353,4.72640107556516e-40,3.10468450773922e-39
"gene:MD15G1293700",-0.92762753632408,4.49570300033433,4.77118620452792e-40,3.13371272245338e-39
"gene:MD10G1046800",-3.0376961632185,1.72151959436651,4.78984330884275e-40,3.14557497138184e-39
"gene:MD12G1188700",-0.464182535556951,6.43283603479054,4.80608214782777e-40,3.15584634659592e-39
"gene:MD04G1236400",-1.76281179628599,2.8369953832483,4.8726523363228e-40,3.1991604241255e-39
"gene:MD07G1307000",-1.02186595312724,4.2336275686304,5.04885275276257e-40,3.3144329478896e-39
"gene:MD05G1314000",-1.01138916216773,4.26114434626834,5.07044740521702e-40,3.32819497944681e-39
"gene:MD06G1149000",-0.991657873285823,4.31465198077812,5.12239704424001e-40,3.36187584009784e-39
"gene:MD15G1320600",-0.303647517139437,7.6857119693017,5.26279649565679e-40,3.45359151396584e-39
"gene:MD13G1194400",-1.16008170665742,3.89629082001416,5.40214075119817e-40,3.54459200496321e-39
"gene:MD06G1051800",0.611658621613233,5.67184584439903,5.47022563845349e-40,3.58881913667963e-39
"gene:MD08G1134500",-1.16536444559807,3.88413653759878,5.49963878288109e-40,3.60766727671557e-39
"gene:MD07G1084700",-2.49527231996365,2.22015660997264,5.6027960924756e-40,3.67487960096077e-39
"gene:MD04G1209700",2.12633313263788,2.4812625401793,5.75417670345717e-40,3.77370098877188e-39
"gene:MD03G1070700",0.690268509302045,5.27844385078125,5.81056372560224e-40,3.81020690602993e-39
"gene:MD02G1277500",-3.28467349516654,1.71604440649081,5.87648389299899e-40,3.85295421432943e-39
"gene:MD06G1185900",-1.10639448937079,4.01919663885055,5.90220409380944e-40,3.86933680685648e-39
"gene:MD00G1056100",-1.8472148525217,2.72424819343646,6.12847811488865e-40,4.01717703526401e-39
"gene:MD01G1231700",0.636744223957575,5.50765346192864,6.14899012517587e-40,4.03012163777682e-39
"gene:MD10G1172900",-2.26810002513304,2.33533628136579,6.28612293120987e-40,4.11948818979796e-39
"gene:MD11G1099000",-2.19635622908558,2.33890284482241,6.29800437981206e-40,4.12676169705141e-39
"gene:MD01G1091600",-3.2361506296055,1.61376356266041,6.37762355952722e-40,4.17841297084503e-39
"gene:MD04G1076800",0.76688770634575,5.01029177828211,6.45393883839322e-40,4.22788707335358e-39
"gene:MD05G1290500",-1.29096507126297,3.60786015399251,6.58163986257334e-40,4.31100680566295e-39
"gene:MD17G1003300",-1.01144905231461,4.25549413063847,6.62960609484056e-40,4.34188569536801e-39
"gene:MD17G1004300",1.19788271271969,3.79866723552363,6.68692197718514e-40,4.37887946360469e-39
"gene:MD04G1154200",0.514002989949403,6.38622704114859,6.95014080587147e-40,4.55068126930437e-39
"gene:MD11G1271400",-5.94216616265136,0.999054271845333,7.30625841664621e-40,4.78325937378771e-39
"gene:MD15G1052500",1.21999400094963,3.74859584090972,7.46705531058236e-40,4.8879230996081e-39
"gene:MD17G1138700",-1.92586792137341,2.62549158116328,7.50152144929063e-40,4.90987518934025e-39
"gene:MD16G1177500",-0.90058218880323,4.56814474948865,7.57182969436386e-40,4.95527819717638e-39
"gene:MD16G1231500",0.339710748400012,7.37682757028745,7.59051964112932e-40,4.96689325549381e-39
"gene:MD06G1123700",-0.801672665975776,4.88596402638281,7.61364250258315e-40,4.98140577135266e-39
"gene:MD04G1246000",1.51040261252301,3.28631177832789,7.63150119775728e-40,4.99247090884292e-39
"gene:MD15G1053900",-1.36471969682049,3.4633927138794,7.75245312162099e-40,5.07096775502186e-39
"gene:MD16G1011700",0.591741109882776,5.71331255483571,7.75726338065423e-40,5.07348496973071e-39
"gene:MD14G1121700",-3.22628968553269,2.07372933532016,7.94096912283052e-40,5.19299011168264e-39
"gene:MD05G1305200",-3.32969723830818,1.56586891963572,7.98789928423179e-40,5.22303243428799e-39
"gene:MD03G1294500",0.304648055156993,7.62770353608895,8.69021301830207e-40,5.68154859053266e-39
"gene:MD07G1247100",0.508628781707953,6.14449121882599,9.08790982730313e-40,5.94021118503182e-39
"gene:MD06G1234800",0.36061161366396,7.14513287257815,9.08810300373937e-40,5.94021118503182e-39
"gene:MD08G1229900",-3.43598083748283,1.51632949172623,9.16946965526385e-40,5.99265178548043e-39
"gene:MD03G1048400",0.209650320332149,8.6944840291917,9.36717250431173e-40,6.12110079358078e-39
"gene:MD13G1191400",1.53290692035097,3.16898556417189,9.39243420950099e-40,6.13684802580887e-39
"gene:MD12G1021300",-0.797004562986611,4.96598557069074,9.54271635035855e-40,6.23376809873032e-39
"gene:MD16G1219900",0.297655847304505,7.69430430354926,9.54313411371582e-40,6.23376809873032e-39
"gene:MD09G1149000",0.639467699581179,5.54325779140008,9.54924237266441e-40,6.2369856591541e-39
"gene:MD01G1182700",-1.55896393689372,3.25455214335627,9.76543572556879e-40,6.37740026748667e-39
"gene:MD09G1171100",-1.97634721265688,2.56282083495564,9.79303883438294e-40,6.39463490360519e-39
"gene:MD02G1080900",-2.71821729820679,1.99000799056921,9.83738927806661e-40,6.42279955328685e-39
"gene:MD06G1108400",-3.1866569712967,1.63132188823497,1.00042202487456e-39,6.53091447133421e-39
"gene:MD15G1006400",2.79200109983332,1.86200613081676,1.01419834354012e-39,6.62002906394177e-39
"gene:MD08G1052200",-2.83872753726905,1.82687248170076,1.04429909155733e-39,6.81566370348042e-39
"gene:MD02G1069900",-5.10913548221494,1.06083043639755,1.05245418715288e-39,6.86803839206014e-39
"gene:MD15G1312200",-3.52639151271454,1.73782117436907,1.05436782787841e-39,6.87967507239088e-39
"gene:MD15G1133300",-3.95920055422706,1.32098206524034,1.06493869593111e-39,6.94778967863712e-39
"gene:MD01G1046900",-3.88562801452173,1.37061282728179,1.08776255843733e-39,7.09581757508262e-39
"gene:MD15G1440100",0.724787456690393,5.12886300462262,1.12130125662807e-39,7.31369646003227e-39
"gene:MD15G1109000",-1.62117021645775,3.03027058579562,1.12886497046764e-39,7.36212036693877e-39
"gene:MD06G1094200",-0.840453948227643,4.77185776416318,1.12978107873466e-39,7.36718396062618e-39
"gene:MD16G1039500",-4.64024117417542,1.14473162088169,1.15085845511822e-39,7.503699565013e-39
"gene:MD07G1025000",1.84692260712651,2.93922755669751,1.20905254787474e-39,7.88215580067514e-39
"gene:MD12G1115500",0.625283503451934,5.57649581312884,1.2422574274903e-39,8.0976268672928e-39
"gene:MD06G1189500",-1.57061516681185,3.10548385602623,1.26156237932716e-39,8.22244951162803e-39
"gene:MD16G1202800",-1.0696243017616,4.09602864493198,1.27606166226277e-39,8.31592340657365e-39
"gene:MD13G1269300",-3.86183025450479,1.3495512118852,1.28038134385898e-39,8.34304329830324e-39
"gene:MD06G1095900",0.790587796142047,4.91554113976056,1.30345534772967e-39,8.49234570656093e-39
"gene:MD12G1033100",-1.87318916118891,2.67993936190241,1.30762250888065e-39,8.51844352036494e-39
"gene:MD15G1295000",0.681185844328077,5.30284649687057,1.30893926551555e-39,8.52596835896696e-39
"gene:MD16G1045300",-0.93122800119324,4.469911417045,1.31058986654578e-39,8.53566561515075e-39
"gene:MD13G1046200",0.73625888743874,5.09867574004767,1.3672312878249e-39,8.90346281654191e-39
"gene:MD02G1114100",-2.80813878966487,1.8420322848341,1.37024845615554e-39,8.92200911433324e-39
"gene:MD13G1161800",4.29665808904341,1.49091195336242,1.38833759532206e-39,9.03867585666967e-39
"gene:MD15G1120800",1.501282699468,3.21435104869903,1.40800728700068e-39,9.1656026072208e-39
"gene:MD03G1111000",-1.24708683517019,3.7364668718985,1.43873457930694e-39,9.36447000459429e-39
"gene:MD05G1075200",-1.6582757911572,2.96483632850533,1.46019136523717e-39,9.50295567546563e-39
"gene:MD14G1239900",-1.87427616676571,2.73240657157837,1.47014173271747e-39,9.56653240286886e-39
"gene:MD16G1109900",-1.32467377047796,3.5366578111832,1.55383247790336e-39,1.01098789436345e-38
"gene:MD04G1212300",-4.30856426379364,1.21628482880561,1.57521934203069e-39,1.02477665373184e-38
"gene:MD08G1242500",-2.32548418398679,2.20460193664415,1.58132660334997e-39,1.0286229204154e-38
"gene:MD15G1129300",-0.887997026520803,4.59449277539253,1.63733051254221e-39,1.06492105761486e-38
"gene:MD10G1046200",1.02233083932631,4.21143777561118,1.65143673225348e-39,1.07396331314157e-38
"gene:MD12G1054500",0.818026342749114,4.83700762268468,1.66513613475481e-39,1.08273881004936e-38
"gene:MD06G1113900",-1.3860923770069,3.48447798622451,1.69237475794747e-39,1.10031480656937e-38
"gene:MD15G1086800",-1.63966706713726,3.16496339900734,1.71402100454532e-39,1.11425097745254e-38
"gene:MD16G1078400",-0.399482768116798,6.97431399644052,1.72390476757794e-39,1.12053809892566e-38
"gene:MD05G1096900",-0.740538581129993,5.06190308095406,1.72415846132243e-39,1.12056489721018e-38
"gene:MD17G1142300",-3.48747573651099,1.4844806207415,1.74183701176484e-39,1.13191505467582e-38
"gene:MD04G1200000",-1.1703324113182,3.85951646134155,1.75293833611193e-39,1.13898879863101e-38
"gene:MD02G1026300",0.869935185009765,4.69464032966567,1.78319122629111e-39,1.15850318386079e-38
"gene:MD12G1193700",0.852903649908543,4.71674036103999,1.79690524029556e-39,1.16726911292558e-38
"gene:MD16G1198200",-2.8326879775459,1.82178363406637,1.83608082027988e-39,1.1925706717042e-38
"gene:MD15G1177400",-2.15386620677758,2.36362532464738,1.83964233175529e-39,1.1947368085101e-38
"gene:MD04G1248300",-0.609555569615644,5.62512010519816,1.85970275394109e-39,1.2076161406748e-38
"gene:MD13G1016900",-2.11211775963714,2.40504521090793,1.94523711548053e-39,1.26300320949844e-38
"gene:MD07G1108100",-4.29550914937104,2.12833530676378,1.9742999388727e-39,1.28171532589962e-38
"gene:MD10G1183500",-1.08912668446707,4.04562868867479,1.99283425828142e-39,1.29358857373564e-38
"gene:MD01G1162700",-3.95104399297335,1.31375049508017,2.00551700017555e-39,1.30166099072433e-38
"gene:MD07G1034500",0.867301039136873,4.65513094907563,2.02469879253121e-39,1.31394904659639e-38
"gene:MD08G1128500",-2.36603536360623,2.16496508354206,2.05973648109678e-39,1.33652265931995e-38
"gene:MD08G1128700",-3.22243510780393,1.60193809493002,2.09247870707279e-39,1.35760142071259e-38
"gene:MD07G1081000",-1.10413038108399,4.00355155861901,2.16932893844446e-39,1.40728877666051e-38
"gene:MD08G1200800",0.868015176861577,4.65155015668063,2.19047059416549e-39,1.42082904448263e-38
"gene:MD05G1152200",-2.96308194628624,2.05216421668036,2.19811523598767e-39,1.42561234212033e-38
"gene:MD11G1191900",-4.63116046354606,1.13655769856771,2.21805567829616e-39,1.43836806257246e-38
"gene:MD03G1265900",-2.35053726486689,2.17697084989331,2.24984556873121e-39,1.45880384977198e-38
"gene:MD11G1299600",-3.04825598636991,2.08651557862602,2.27757046908726e-39,1.47659919004463e-38
"gene:MD16G1087400",-1.88190695065621,2.66011804670518,2.30866599284658e-39,1.4965751367837e-38
"gene:MD13G1065900",-1.31259840919773,3.54440165362813,2.38507899137714e-39,1.54591927103628e-38
"gene:MD12G1050300",-1.07591449282019,4.07051248606223,2.3876088625363e-39,1.54736887465012e-38
"gene:MD17G1121100",-3.8538096991576,1.34246182332377,2.40107879970641e-39,1.55590732246364e-38
"gene:MD08G1079900",-3.86183015290109,1.3495511840541,2.42551848493124e-39,1.57155123358426e-38
"gene:MD10G1265800",-5.51189007972565,1.07800550565196,2.48152952982896e-39,1.60764462514076e-38
"gene:MD09G1096000",-4.54313442908255,1.25455475888724,2.48435155808722e-39,1.60927518453793e-38
"gene:MD17G1023300",-1.29056566761218,3.58701602566044,2.50171176717129e-39,1.62032150696771e-38
"gene:MD08G1096000",-1.76808050447142,2.85204960968841,2.51139337378611e-39,1.62639241069319e-38
"gene:MD05G1229600",-2.16299871928042,2.51632810615368,2.52080657430952e-39,1.63228802376499e-38
"gene:MD01G1103400",-1.05389821440292,4.12420497666985,2.52201480135423e-39,1.63286990717191e-38
"gene:MD15G1182600",-1.37572930961611,3.42363752448498,2.56793503506527e-39,1.66239673112038e-38
"gene:MD15G1182400",-5.9421681566805,0.999054276899833,2.64781441698683e-39,1.71389764563454e-38
"gene:MD17G1099000",-1.98389250591321,2.53821143092682,2.66045015960772e-39,1.72186528246252e-38
"gene:MD02G1026900",-1.00142766079226,4.26020431005685,2.70669876629632e-39,1.7515828175857e-38
"gene:MD07G1220300",-1.68063382035821,2.92267674661452,2.71037088055347e-39,1.75374396529592e-38
"gene:MD08G1055800",-3.74015365831045,1.62549259742633,2.73249964042417e-39,1.76784548007374e-38
"gene:MD03G1099300",1.75687802888535,2.82687921330184,2.78833530652927e-39,1.80374822030738e-38
"gene:MD12G1206900",-0.937398308409346,4.44282113278852,2.82023451329187e-39,1.82415978005306e-38
"gene:MD10G1111900",-0.605465205097295,5.66722123241113,2.91542550401016e-39,1.88549916011036e-38
"gene:MD17G1172100",0.701216108978929,5.20803123919859,2.99242500483325e-39,1.93505992128384e-38
"gene:MD06G1161300",0.449841681624812,6.48871729665716,3.01028759393504e-39,1.94637217103994e-38
"gene:MD17G1274500",-1.72815551462536,2.85454364442564,3.0136568653048e-39,1.94831180109145e-38
"gene:MD01G1158300",-2.94871067303033,1.74321466604413,3.04066840525101e-39,1.96553367277048e-38
"gene:MD09G1180000",-0.877447546690944,4.61302230270049,3.07385404505144e-39,1.98674186507424e-38
"gene:MD14G1208500",-3.42143561799749,1.50367421773311,3.08487525364296e-39,1.9936209502804e-38
"gene:MD06G1188200",-1.33962244979061,3.49730215629426,3.08567833010019e-39,1.9938956237174e-38
"gene:MD17G1035400",2.89247127348373,1.78041845494859,3.20975911094776e-39,2.07381973870508e-38
"gene:MD15G1019100",-3.54315281768669,1.45191282820075,3.23841877684752e-39,2.09208041045707e-38
"gene:MD17G1107000",0.736258053199806,5.09867536530557,3.30690564109412e-39,2.13606258930735e-38
"gene:MD11G1152100",-2.97657427134099,1.94391153588544,3.35044589363443e-39,2.16392195537807e-38
"gene:MD02G1302200",-0.42110867786115,6.68326412258096,3.35153845156508e-39,2.16436255018971e-38
"gene:MD16G1158200",0.336524709794812,7.31852009691539,3.66836971343905e-39,2.36867638413919e-38
"gene:MD03G1040000",0.894070530090227,4.56130601341647,3.68290035659398e-39,2.37776775256608e-38
"gene:MD15G1197000",0.504348297424321,6.19996767530347,3.73353903551932e-39,2.41016624568328e-38
"gene:MD11G1159800",-2.66494851051073,2.33533583649211,3.73941747831735e-39,2.41366561282506e-38
"gene:MD01G1034100",-2.10743025949527,2.71054699917449,3.83642221411686e-39,2.47597581980834e-38
"gene:MD17G1167100",-0.828932393752311,4.82940478996123,3.89255744039952e-39,2.51189736894789e-38
"gene:MD05G1281400",0.857838634360408,4.71605449653564,4.03341405502425e-39,2.60247480641098e-38
"gene:MD07G1150900",-1.89398764300403,2.68274882969693,4.19799759781313e-39,2.70833750833348e-38
"gene:MD04G1208000",1.05217377527339,4.1148864224975,4.20563441026067e-39,2.71293253952492e-38
"gene:MD04G1036900",-1.32140986247899,3.51790088889749,4.23532990449735e-39,2.73175412123144e-38
"gene:MD14G1095600",-1.4298606407487,3.3879297350698,4.27757365156533e-39,2.75866363361711e-38
"gene:MD17G1057300",0.547083173735261,6.86944200126627,4.31058362353981e-39,2.77961231066283e-38
"gene:MD12G1120600",0.25588067890942,8.11457787190516,4.36748804698292e-39,2.81596194481572e-38
"gene:MD00G1125600",-0.737073426563582,5.05974351904053,4.38989401030538e-39,2.83006233953693e-38
"gene:MD08G1033100",-0.812929322602771,4.81922715091867,4.39514561989638e-39,2.83310162721773e-38
"gene:MD12G1239100",-1.68131793240133,2.91313815318735,4.58076674320721e-39,2.95239177323099e-38
"gene:MD05G1251000",-0.580915161559435,6.00016952147081,4.60801935454043e-39,2.96959370451878e-38
"gene:MD05G1235000",-3.35539517363583,1.89144410365719,4.62912961017423e-39,2.98283353415027e-38
"gene:MD08G1070300",0.301639244574116,7.63152576718394,5.04383097082431e-39,3.24965415626979e-38
"gene:MD15G1207600",-3.20515767656702,1.70503138980147,5.15963715153475e-39,3.32386005874061e-38
"gene:MD16G1061400",-1.23031535103549,3.7064098809039,5.34895270199478e-39,3.44539709887526e-38
"gene:MD16G1115400",-1.82371693402695,2.71878345805941,5.39402408619294e-39,3.47400444901577e-38
"gene:MD09G1068700",2.65344903959416,1.92979631544527,5.43570743122492e-39,3.50042302356817e-38
"gene:MD13G1181000",0.792311653037207,4.88537048687604,5.51195602908612e-39,3.54909135551253e-38
"gene:MD15G1318400",-2.41871848880527,2.34954983132413,5.52149067284705e-39,3.55479662569124e-38
"gene:MD13G1085700",0.746126716403332,5.01976666022221,5.61878654583127e-39,3.61699525465259e-38
"gene:MD09G1253600",-1.91924027820571,2.70226386171049,5.73971597207168e-39,3.69439053066918e-38
"gene:MD15G1245400",-0.73668419976689,5.10076020970624,6.02598507159759e-39,3.87817545651164e-38
"gene:MD12G1208500",-3.04586532358742,1.67712553653045,6.03864180632171e-39,3.88584684611046e-38
"gene:MD16G1111800",-1.57042413295809,3.08013578708282,6.11850831946568e-39,3.93676036692619e-38
"gene:MD09G1247700",-0.942619689177528,4.41690150941785,6.18980932787158e-39,3.98215093634149e-38
"gene:MD01G1179700",-4.04231572616309,1.26958300251851,6.28044780752866e-39,4.03996948184985e-38
"gene:MD03G1277100",-1.33459368230232,3.53820973541537,6.56719103905825e-39,4.22390515354843e-38
"gene:MD09G1117900",-2.41669422505659,2.103389865885,6.59091429850891e-39,4.2386466408689e-38
"gene:MD08G1033300",-1.40406480995082,3.356603430105,6.63875639001277e-39,4.26889357188081e-38
"gene:MD00G1127300",-2.1493333586283,2.52261431902529,6.69940034459784e-39,4.30736405674064e-38
"gene:MD12G1108400",-5.11863314316663,1.06944354167008,6.9604540393097e-39,4.4746624388985e-38
"gene:MD07G1134100",-1.7655591984766,3.0456298658483,6.9922481316647e-39,4.49455403671088e-38
"gene:MD05G1144500",-1.23516145382376,3.69114318578635,7.3040455479896e-39,4.69440246461759e-38
"gene:MD04G1007400",-2.18543103516174,2.31012002784506,7.33304150696221e-39,4.71246426366143e-38
"gene:MD01G1172400",-3.08167278557848,1.65440549738921,7.3953967745729e-39,4.75195688703398e-38
"gene:MD13G1194500",0.738136879138233,5.04564301474468,7.42747396084302e-39,4.77198689449168e-38
"gene:MD04G1162900",-1.31142530226906,3.52730981535653,7.76414558745412e-39,4.98768334260557e-38
"gene:MD16G1123300",0.579537875136684,5.73411526747256,8.01155410053069e-39,5.14599165529277e-38
"gene:MD10G1322400",-2.1092143184778,2.3844838837532,8.32818329015697e-39,5.34871791166791e-38
"gene:MD10G1100400",-1.47463070896228,3.22979263997429,8.51694922736118e-39,5.46928551321388e-38
"gene:MD02G1244600",-1.3169459054848,3.5147510340954,8.66506856351104e-39,5.56372511697268e-38
"gene:MD13G1121200",-2.00350471749056,2.58401492399622,8.75234155580565e-39,5.61907785751365e-38
"gene:MD12G1014100",-1.04255430928102,4.13244907761702,8.76477475672077e-39,5.62637518797724e-38
"gene:MD14G1064400",0.911445685072925,4.49651586962365,8.8612498256784e-39,5.68761320501527e-38
"gene:MD12G1182100",-3.11944270858515,1.63132194995936,8.9261320075967e-39,5.72856082030491e-38
"gene:MD01G1208700",-1.03910474975063,4.14268797848031,9.46756455634928e-39,6.07529896905241e-38
"gene:MD09G1260400",-1.46786600868616,3.23936580281432,9.53619382071509e-39,6.11859365326441e-38
"gene:MD08G1243500",1.2408931529246,3.66155178141042,9.60333752541056e-39,6.16092475888187e-38
"gene:MD17G1039500",-1.94918150445551,2.55670785212726,9.77202614183689e-39,6.26838276266869e-38
"gene:MD09G1039700",-0.965019525441688,4.34245712184643,1.01609862964915e-38,6.51709325383996e-38
"gene:MD17G1056200",-0.777260707775767,4.92801040979931,1.02207785297598e-38,6.55464591972352e-38
"gene:MD13G1027200",0.572942892076635,5.80093713912356,1.02357763799175e-38,6.56346604320032e-38
"gene:MD09G1273500",2.65191870770307,1.96253318600727,1.03916439817006e-38,6.66260266519418e-38
"gene:MD16G1287400",-3.15935506951379,1.60786300037648,1.06067062222228e-38,6.79966321704454e-38
"gene:MD07G1000100",-1.18065713893987,3.82559881040822,1.06320181726067e-38,6.81506162422765e-38
"gene:MD05G1290700",-2.19037670209065,2.53821126595073,1.06619037813351e-38,6.83338762099157e-38
"gene:MD02G1275100",-1.29530978877271,3.55364003548994,1.07231769101192e-38,6.87182349230373e-38
"gene:MD02G1059700",-3.25648441697718,1.63132181075138,1.13053560330821e-38,7.24402603013954e-38
"gene:MD14G1132700",-0.899315241041644,4.53198943659346,1.13860091760265e-38,7.29481911993212e-38
"gene:MD15G1142900",0.574926171068711,6.01866042687835,1.15818614702512e-38,7.41939700962615e-38
"gene:MD13G1226600",-1.90305054736636,2.60786177619727,1.18625953251481e-38,7.59831357837789e-38
"gene:MD14G1028800",-0.62263809898712,6.28951944845289,1.19999329884535e-38,7.68534870363118e-38
"gene:MD13G1201900",-0.95634356727641,4.36537188296767,1.21490946904538e-38,7.77993447145732e-38
"gene:MD07G1264000",-0.783651642027711,4.91910274671468,1.25081476770864e-38,8.00888936065577e-38
"gene:MD15G1184200",-1.70217846937463,2.8669487569451,1.26762556572235e-38,8.11554260278741e-38
"gene:MD09G1048800",-1.13475065404258,3.90232979306001,1.29165183188661e-38,8.26835893500809e-38
"gene:MD17G1109200",-1.91667247328909,2.59001386430685,1.30782266814056e-38,8.3708586578157e-38
"gene:MD08G1065500",1.76070215775501,2.79607302527418,1.333217495783e-38,8.53236548296219e-38
"gene:MD10G1211100",-3.1352491843976,1.99453749691846,1.34543501529783e-38,8.60951081555724e-38
"gene:MD10G1253200",-0.329217966035326,7.62884688230432,1.34634289860304e-38,8.61427524144403e-38
"gene:MD02G1270700",-2.08496241325936,2.40163858551793,1.36163846027293e-38,8.71108370126817e-38
"gene:MD01G1004100",-4.430008592379,1.1528595184892,1.37327055329825e-38,8.78443447562192e-38
"gene:MD17G1277800",-1.61608885131739,2.99000685698465,1.40052272078882e-38,8.95767266761132e-38
"gene:MD12G1200100",0.897613471398882,4.56359443856752,1.45116862673945e-38,9.28047587521103e-38
"gene:MD09G1040800",-1.0029922479021,4.22979046293638,1.50950504680111e-38,9.65237702150066e-38
"gene:MD07G1178300",-5.07050046418399,1.02585438906868,1.51494976130378e-38,9.6860183490026e-38
"gene:MD10G1038200",-0.988670989873462,4.26583602826646,1.52349657789454e-38,9.73948278966496e-38
"gene:MD16G1050600",5.62696433391442,1.17697625351659,1.55175515484942e-38,9.91893329559005e-38
"gene:MD11G1290800",0.481904173416455,6.25904722763607,1.58794638631608e-38,1.0149040276381e-37
"gene:MD16G1113800",-1.76539141108384,2.87188082518199,1.69892511097571e-38,1.08570228132764e-37
